0.20643,0.98588,1
0.073012,0.95756,1
0.080871,0.84178,1
0.13748,0.99379,1
0.15936,0.9065,1
0.24214,0.9921,1
0.084788,1.0246,1
-0.096195,0.91334,1
0.14759,0.94109,1
0.15318,0.93611,1
0.16988,0.93235,1
0.15019,0.99347,1
0.092695,0.94519,1
0.040224,0.99437,1
0.12534,0.92678,1
0.18006,0.98048,1
0.10935,1.0827,1
0.06946,0.84375,1
0.2051,1.0082,1
0.088347,1.0568,1
0.12084,0.97925,1
0.056969,0.92414,1
0.085821,0.85198,1
0.064902,0.94166,1
0.1348,0.9674,1
0.020032,0.99037,1
0.045653,0.79429,1
0.16544,0.89233,1
0.1348,0.99253,1
0.1512,0.89359,1
0.1919,0.92445,1
0.058124,0.82667,1
0.081905,1.0267,1
0.11087,0.94733,1
0.20047,0.975,1
-0.017071,0.98375,1
0.19022,0.83409,1
0.16429,0.81142,1
0.051569,0.89245,1
0.013399,0.93577,1
0.15248,0.9049,1
0.20458,1.0014,1
0.20829,1.0792,1
0.090438,0.94717,1
0.10649,0.95241,1
0.11968,0.915,1
0.07926,0.71695,1
0.13696,0.91981,1
0.15904,1.0669,1
0.013193,0.96696,1
0.14369,0.9278,1
0.16456,1.0765,1
0.19558,1.0921,1
0.032484,0.99685,1
0.12765,0.90653,1
0.24916,0.92003,1
0.067051,1.0219,1
0.085982,0.9691,1
0.14242,0.97707,1
0.27489,0.81945,1
0.12625,0.9845,1
0.14574,0.96867,1
0.16156,0.85699,1
0.18784,0.972,1
0.065485,0.90785,1
0.17551,0.96069,1
0.070266,0.9481,1
0.11129,0.8397,1
0.056327,1.0851,1
0.08475,0.90111,1
0.072607,0.89046,1
0.17328,0.98815,1
-0.032798,0.99576,1
0.12713,0.95387,1
0.11571,0.86491,1
0.12463,0.92902,1
0.16275,1.0109,1
0.01513,0.98999,1
0.20815,0.7489,1
0.12567,0.90492,1
0.24012,0.92566,1
0.077165,0.95218,1
0.099081,0.92969,1
0.068132,0.83486,1
0.16768,0.90754,1
0.068897,0.98761,1
0.038618,1.0386,1
0.21692,0.88671,1
0.10996,0.92696,1
0.19617,0.89807,1
0.14166,0.91686,1
0.14856,1.0278,1
0.23264,0.93293,1
0.13038,0.96393,1
0.16793,1.0836,1
0.20283,0.95382,1
0.093275,1.0275,1
0.064578,1.0418,1
0.13928,0.9644,1
0.08877,0.75839,1
0.52034,0.82043,2
0.38929,0.8745,2
0.43936,0.83701,2
0.47365,0.86363,2
0.51322,0.84104,2
0.47596,0.87628,2
0.42789,0.86959,2
0.48949,0.85058,2
0.43419,0.87429,2
0.47235,0.89811,2
0.46497,0.83159,2
0.42979,0.84436,2
0.39791,0.83448,2
0.51485,0.83042,2
0.54287,0.79106,2
0.38998,0.76071,2
0.44119,0.82589,2
0.48049,1.0104,2
0.42138,0.8408,2
0.43471,0.83956,2
0.40977,0.86077,2
0.40356,0.91854,2
0.43224,0.94277,2
0.47724,0.84073,2
0.47513,0.97365,2
0.33964,0.94316,2
0.48816,0.88364,2
0.46224,0.88295,2
0.42301,0.87485,2
0.36939,0.91737,2
0.42196,0.8863,2
0.38327,0.75766,2
0.36467,0.83201,2
0.41564,0.79107,2
0.44886,0.95187,2
0.43817,0.84647,2
0.4807,0.82566,2
0.49458,0.80246,2
0.43183,0.85199,2
0.52588,0.84857,2
0.41298,0.81559,2
0.40317,0.91734,2
0.50366,0.82755,2
0.51431,0.79197,2
0.3816,0.86223,2
0.45332,0.88109,2
0.45309,0.82552,2
0.4958,0.88985,2
0.40602,0.81197,2
0.49608,0.86239,2
0.53534,0.85368,2
0.42111,0.81696,2
0.38363,0.92564,2
0.50259,0.86897,2
0.41307,0.91164,2
0.37994,0.88213,2
0.4582,0.96053,2
0.48435,0.88964,2
0.43004,0.86072,2
0.53258,0.80693,2
0.37236,0.83961,2
0.48938,0.86849,2
0.42547,0.91972,2
0.40306,0.83347,2
0.51938,0.91063,2
0.49115,0.895,2
0.50939,0.8669,2
0.54008,0.85701,2
0.4194,0.93082,2
0.428,0.80774,2
0.44504,0.76708,2
0.40127,0.83253,2
0.51324,0.90069,2
0.4523,0.8861,2
0.43043,0.85437,2
0.40848,0.98575,2
0.49129,0.87264,2
0.46023,0.87248,2
0.4726,0.83153,2
0.44134,0.97275,2
0.55705,0.8886,2
0.40301,0.89015,2
0.46684,0.91028,2
0.52771,0.80176,2
0.48536,0.89245,2
0.44321,0.83494,2
0.43146,0.89975,2
0.50122,0.83341,2
0.43722,0.86979,2
0.43837,0.94086,2
0.46105,0.85337,2
0.43548,0.8719,2
0.43009,0.8487,2
0.42915,0.87002,2
0.49489,0.79952,2
0.42122,0.89328,2
0.35853,0.90499,2
0.43289,0.82892,2
0.47946,0.83152,2
0.43731,0.88837,2
0.096028,0.20884,3
0.11574,0.2009,3
0.21631,0.22356,3
0.095526,0.23177,3
0.056586,0.29363,3
0.14558,0.21384,3
0.10385,0.23029,3
0.028323,0.27421,3
0.067455,0.25875,3
0.093046,0.29971,3
0.064974,0.25477,3
0.048543,0.23711,3
0.089636,0.31564,3
0.074332,0.23605,3
0.14763,0.30664,3
0.093662,0.21009,3
0.099075,0.20412,3
0.068911,0.19566,3
0.1156,0.22168,3
0.09168,0.22905,3
0.11655,0.18367,3
0.14341,0.28288,3
0.13034,0.17452,3
0.029285,0.25344,3
0.12203,0.21242,3
0.13381,0.24446,3
0.086657,0.28801,3
0.031505,0.21848,3
0.078645,0.27032,3
0.13043,0.19206,3
0.14014,0.30144,3
0.06836,0.23266,3
0.076548,0.23061,3
0.084975,0.26309,3
0.091907,0.24698,3
0.13807,0.2476,3
0.069432,0.26943,3
0.0731,0.2111,3
0.072875,0.27604,3
0.072918,0.16828,3
0.072985,0.26546,3
0.045143,0.22674,3
0.0742,0.25423,3
0.1019,0.29041,3
0.036535,0.17908,3
0.085881,0.18768,3
0.10048,0.16987,3
0.038379,0.27617,3
0.12372,0.24163,3
0.064193,0.26444,3
0.10101,0.23069,3
0.13067,0.22158,3
0.10042,0.25849,3
0.027255,0.26828,3
0.088814,0.20761,3
0.033238,0.22982,3
0.1276,0.17681,3
0.078862,0.31418,3
0.035897,0.24475,3
0.080732,0.26851,3
-0.00093115,0.26099,3
0.15281,0.21609,3
0.1121,0.29067,3
0.056092,0.26168,3
0.10751,0.19103,3
0.15235,0.26704,3
0.12956,0.21198,3
0.047067,0.246,3
0.11624,0.24624,3
0.056462,0.26599,3
0.10297,0.24209,3
0.11996,0.23224,3
0.15194,0.1902,3
0.12083,0.1536,3
0.05257,0.22846,3
0.093749,0.21243,3
0.076695,0.27372,3
0.067671,0.28545,3
0.13849,0.20044,3
0.14759,0.31876,3
0.038326,0.31207,3
